	Unnamed: 0	trans_id	account_id	date	type	operation	amount	balance	k_symbol	bank	account	mean_income
7131	156031	1082389	3697	1993-05-08	1	2.0	13067.0	51227.4				[ 5750.45402299]
7132	156032	1082461	3697	1993-05-09	0	0.0	300.0	45295.4	4	GH	99985640.0	[ 5750.45402299]
7133	156033	1082647	3697	1993-05-22	0	3.0	2040.0	43255.4				[ 5750.45402299]
7134	156034	1082755	3697	1993-05-26	0	3.0	9600.0	33655.4				[ 5750.45402299]
7135	156035	3652437	3697	1993-05-30	1		172.5	33827.9	2			[ 5750.45402299]
7136	156036	1082688	3697	1993-05-30	0	3.0	14.6	33813.3	1			[ 5750.45402299]
7137	156044	1082535	3697	1993-06-08	0	0.0	5632.0	40807.9	 	KL	90743112.0	[ 5750.45402299]
7138	156045	1082391	3697	1993-06-08	1	2.0	13067.0	46439.9				[ 5750.45402299]
7139	156046	1082463	3697	1993-06-09	0	0.0	300.0	40507.9	4	GH	99985640.0	[ 5750.45402299]
7140	156047	1082757	3697	1993-06-25	0	3.0	9100.0	31407.9				[ 5750.45402299]
7141	156048	3652439	3697	1993-06-30	1		155.1	31562.9	2			[ 5750.45402299]
7142	156049	1082690	3697	1993-06-30	0	3.0	14.6	31548.3	1			[ 5750.45402299]
7143	156450	1562670	5313	1993-03-01	1	2.0	5366.0	6166.0				[ 14465.83105263]
7144	156451	1562666	5313	1993-03-22	1	2.0	24537.0	30703.0				[ 14465.83105263]
7145	156452	1563229	5313	1993-03-29	0	3.0	4700.0	26003.0				[ 14465.83105263]
7146	156453	3670075	5313	1993-03-31	1		39.4	26042.4	2			[ 14465.83105263]
7147	156457	1563231	5313	1993-04-28	0	3.0	5000.0	24989.3				[ 14465.83105263]
7148	156462	1562664	5313	1993-05-15	1	2.0	41205.0	82965.2				[ 14465.83105263]
7149	156463	1563130	5313	1993-05-24	0	3.0	6900.0	76065.2				[ 14465.83105263]
7150	156464	1563233	5313	1993-05-26	0	3.0	27800.0	48265.2				[ 14465.83105263]
7151	156465	3670079	5313	1993-05-30	1		187.6	48452.8	2			[ 14465.83105263]
7152	156466	1563166	5313	1993-05-30	0	3.0	14.6	48438.2	1			[ 14465.83105263]
7153	156478	1562674	5313	1993-06-02	1	2.0	44519.0	88857.2				[ 14465.83105263]
7154	156479	1562672	5313	1993-06-05	1	2.0	15920.0	104777.2				[ 14465.83105263]
7155	156480	1563237	5313	1993-06-06	0	3.0	43500.0	91675.2				[ 14465.83105263]
7156	156481	1562974	5313	1993-06-06	0	0.0	958.0	68317.2	0	AB	62256020.0	[ 14465.83105263]
7157	156482	1562678	5313	1993-06-06	1	2.0	30398.0	135175.2				[ 14465.83105263]
7158	156483	1563236	5313	1993-06-06	0	3.0	22400.0	69275.2				[ 14465.83105263]
7159	156484	1562830	5313	1993-06-13	0	0.0	5791.0	62526.2	4	MN	60921382.0	[ 14465.83105263]
7160	156485	1562758	5313	1993-06-13	0	3.0	6200.0	56326.2			0.0	[ 14465.83105263]
7161	156486	1562902	5313	1993-06-14	0	0.0	1167.0	55159.2	 	UV	15263599.0	[ 14465.83105263]
7162	156487	1563238	5313	1993-06-25	0	3.0	16400.0	38759.2				[ 14465.83105263]
7163	156488	3670081	5313	1993-06-30	1		253.5	39012.6	2			[ 14465.83105263]
7164	156489	1563168	5313	1993-06-30	0	3.0	14.6	38998.0	1			[ 14465.83105263]
7165	157050	650203	2222	1993-03-01	1	2.0	200.0	200.0				[ 9743.17403846]
7166	157051	650206	2222	1993-03-26	1	2.0	12824.0	13024.0				[ 9743.17403846]
7167	157052	650530	2222	1993-03-31	1	2.0	4300.0	17324.0				[ 9743.17403846]
7168	157053	3603492	2222	1993-03-31	1		11.1	17335.1	2			[ 9743.17403846]
7169	157057	650532	2222	1993-04-30	0	3.0	6500.0	29442.8				[ 9743.17403846]
7170	157061	650534	2222	1993-05-28	0	3.0	1100.0	27642.4				[ 9743.17403846]
7171	157062	3603496	2222	1993-05-30	1		149.8	27792.1	2			[ 9743.17403846]
7172	157067	650207	2222	1993-06-15	1	2.0	38142.0	100882.6				[ 9743.17403846]
7173	157068	650204	2222	1993-06-26	1	2.0	42851.0	143733.6				[ 9743.17403846]
7174	157069	650536	2222	1993-06-26	0	3.0	24300.0	119433.6				[ 9743.17403846]
7175	157070	650537	2222	1993-06-27	0	3.0	48700.0	70733.6				[ 9743.17403846]
7176	157071	650469	2222	1993-06-30	0	3.0	14.6	70995.4	1			[ 9743.17403846]
7177	157072	3603498	2222	1993-06-30	1		276.4	71010.0	2			[ 9743.17403846]
7178	157393	773639	2641	1993-03-02	1	2.0	700.0	700.0				[ 9944.61385542]
7179	157394	773644	2641	1993-03-12	1	2.0	21432.0	22132.0				[ 9944.61385542]
7180	157395	3617771	2641	1993-03-31	1		59.5	22191.5	2			[ 9944.61385542]
7181	157399	773932	2641	1993-04-01	0	3.0	16200.0	38617.5				[ 9944.61385542]
7182	157400	773646	2641	1993-04-12	1	2.0	21432.0	60049.5				[ 9944.61385542]
7183	157406	773648	2641	1993-05-12	1	2.0	21432.0	67024.7				[ 9944.61385542]
7184	157407	773720	2641	1993-05-12	0	0.0	5126.0	61898.7	4	WX	13973546.0	[ 9944.61385542]
7185	157408	773935	2641	1993-05-29	0	3.0	17100.0	44798.7				[ 9944.61385542]
7186	157409	3617775	2641	1993-05-30	1		240.1	45038.8	2			[ 9944.61385542]
7187	157410	773868	2641	1993-05-30	0	3.0	14.6	45024.2	1			[ 9944.61385542]
7188	157416	773650	2641	1993-06-12	1	2.0	21432.0	62882.6				[ 9944.61385542]
7189	157417	773722	2641	1993-06-12	0	0.0	5126.0	57756.6	4	WX	13973546.0	[ 9944.61385542]
7190	157418	773937	2641	1993-06-28	0	3.0	18400.0	39356.6				[ 9944.61385542]
7191	157419	3617777	2641	1993-06-30	1		208.0	39564.6	2			[ 9944.61385542]
7192	157420	773870	2641	1993-06-30	0	3.0	14.6	39550.0	1			[ 9944.61385542]
7193	157791	1596369	5423	1993-03-02	1	2.0	300.0	300.0				[ 8282.1804878]
7194	157792	1596924	5423	1993-04-01	1	2.0	11400.0	11700.0				[ 8282.1804878]
7195	157793	1596373	5423	1993-04-14	1	2.0	24445.0	36145.0				[ 8282.1804878]
7196	157794	1596380	5423	1993-04-29	1	2.0	30260.0	66405.0				[ 8282.1804878]
7197	157800	1596377	5423	1993-05-01	1	2.0	29247.0	83593.7				[ 8282.1804878]
7198	157801	1596927	5423	1993-05-02	0	3.0	50000.0	60789.7				[ 8282.1804878]
7199	157802	1596376	5423	1993-05-02	1	2.0	27196.0	110789.7				[ 8282.1804878]
7200	157803	1596596	5423	1993-05-06	0	0.0	8618.0	52171.7	 	QR	82146298.0	[ 8282.1804878]
7201	157804	1596668	5423	1993-05-08	0	0.0	4068.0	48103.7	0	AB	59710752.0	[ 8282.1804878]
7202	157805	1596524	5423	1993-05-12	0	0.0	446.0	47657.7	4	MN	5680722.0	[ 8282.1804878]
7203	157806	1596736	5423	1993-05-20	VYBER	3.0	3782.0	43875.7				[ 8282.1804878]
7204	157807	1596735	5423	1993-05-21	VYBER	3.0	18201.0	25674.7				[ 8282.1804878]
7205	157808	1596928	5423	1993-05-29	0	3.0	1200.0	24474.7				[ 8282.1804878]
7206	157809	1596861	5423	1993-05-30	0	3.0	14.6	24637.0	1			[ 8282.1804878]
7207	157810	3670767	5423	1993-05-30	1		176.9	24651.6	2			[ 8282.1804878]
7208	157818	1596598	5423	1993-06-06	0	0.0	8618.0	17550.4	 	QR	82146298.0	[ 8282.1804878]
7209	157819	1596670	5423	1993-06-08	0	0.0	4068.0	13482.4	0	AB	59710752.0	[ 8282.1804878]
7210	157820	1596526	5423	1993-06-12	0	0.0	446.0	13036.4	4	MN	5680722.0	[ 8282.1804878]
7211	157821	1596930	5423	1993-06-28	1	2.0	5100.0	18136.4				[ 8282.1804878]
7212	157822	1596863	5423	1993-06-30	0	3.0	14.6	18191.2	1			[ 8282.1804878]
7213	157823	3670769	5423	1993-06-30	1		69.4	18205.8	2			[ 8282.1804878]
7214	158307	763862	2609	1993-03-03	1	2.0	1000.0	1000.0				[ 11628.99904762]
7215	158309	764205	2609	1993-04-02	1	2.0	8900.0	19800.0				[ 11628.99904762]
7216	158310	763883	2609	1993-04-20	1	2.0	42720.0	62520.0				[ 11628.99904762]
7217	158311	763878	2609	1993-04-28	1	2.0	24593.0	87113.0				[ 11628.99904762]
7218	158319	763871	2609	1993-05-03	1	2.0	41310.0	86084.8				[ 11628.99904762]
7219	158320	763874	2609	1993-05-04	1	2.0	12763.0	98847.8				[ 11628.99904762]
7220	158321	764209	2609	1993-05-05	0	3.0	48100.0	71151.8				[ 11628.99904762]
7221	158322	763879	2609	1993-05-05	1	2.0	20404.0	119251.8				[ 11628.99904762]
7222	158323	763864	2609	1993-05-18	1	2.0	35236.0	106387.8				[ 11628.99904762]
7223	158324	764210	2609	1993-05-18	0	3.0	59000.0	47387.8				[ 11628.99904762]
7224	158325	763866	2609	1993-05-19	1	2.0	32607.0	79994.8				[ 11628.99904762]
7225	158326	764023	2609	1993-05-20	VYBER	3.0	17890.0	62104.8				[ 11628.99904762]
7226	158327	764211	2609	1993-05-28	0	3.0	62800.0	47818.8				[ 11628.99904762]
7227	158328	763884	2609	1993-05-28	1	2.0	48514.0	110618.8				[ 11628.99904762]
7228	158329	763876	2609	1993-05-30	1	2.0	38706.0	86801.8				[ 11628.99904762]
7229	158330	764212	2609	1993-05-30	0	3.0	29500.0	57301.8				[ 11628.99904762]
7230	158331	764141	2609	1993-05-30	0	3.0	14.6	57287.2	1			[ 11628.99904762]
7231	158332	3616709	2609	1993-05-30	1		277.0	48095.8	2			[ 11628.99904762]
7232	158339	764021	2609	1993-06-05	VYBER	3.0	16866.0	30845.5				[ 11628.99904762]
7233	158340	763872	2609	1993-06-22	1	2.0	5275.0	36120.5				[ 11628.99904762]
7234	158341	763868	2609	1993-06-26	1	2.0	46313.0	82433.5				[ 11628.99904762]
7235	158342	764215	2609	1993-06-29	0	3.0	29400.0	53033.5				[ 11628.99904762]
7236	158343	763863	2609	1993-06-30	1	2.0	10703.0	76278.2				[ 11628.99904762]
7237	158344	763880	2609	1993-06-30	1	2.0	12330.0	65575.2				[ 11628.99904762]
7238	158345	764143	2609	1993-06-30	0	3.0	14.6	76263.6	1			[ 11628.99904762]
7239	158346	3616711	2609	1993-06-30	1		211.8	53245.2	2			[ 11628.99904762]
7240	158654	1243441	4254	1993-03-04	1	2.0	500.0	500.0				[ 2446.12283105]
7241	158655	1243458	4254	1993-03-17	1	2.0	1900.0	2400.0				[ 2446.12283105]
7242	158656	3469221	4254	1993-03-31	1		4.8	2404.8	2			[ 2446.12283105]
7243	158660	1243661	4254	1993-04-03	1	2.0	6500.0	21439.1				[ 2446.12283105]
7244	158661	1243460	4254	1993-04-15	1	2.0	1900.0	23339.1				[ 2446.12283105]
7245	158666	1243663	4254	1993-05-01	0	3.0	1700.0	23822.2				[ 2446.12283105]
7246	158667	1243462	4254	1993-05-15	1	2.0	1900.0	25722.2				[ 2446.12283105]
7247	158668	1243556	4254	1993-05-16	0	3.0	2050.0	23672.2				[ 2446.12283105]
7248	158669	1243597	4254	1993-05-30	0	3.0	14.6	23759.9	1			[ 2446.12283105]
7249	158670	3469225	4254	1993-05-30	1		102.3	23774.5	2			[ 2446.12283105]
7250	158676	1243443	4254	1993-06-11	1	2.0	16162.0	39507.6				[ 2446.12283105]
7251	158677	1243464	4254	1993-06-13	1	2.0	1900.0	41407.6				[ 2446.12283105]
7252	158678	1243442	4254	1993-06-17	1	2.0	37788.0	79195.6				[ 2446.12283105]
7253	158679	1243666	4254	1993-06-30	0	3.0	28500.0	50907.5				[ 2446.12283105]
7254	158680	1243599	4254	1993-06-30	0	3.0	14.6	50892.9	1			[ 2446.12283105]
7255	158681	3469227	4254	1993-06-30	1		212.0	79407.5	2			[ 2446.12283105]
7256	158964	1157923	3965	1993-03-04	1	2.0	600.0	600.0				[ 5541.74298643]
7257	158965	1157928	3965	1993-03-07	1	1.0	14097.0	14697.0		OP	66315013.0	[ 5541.74298643]
7258	158966	3449715	3965	1993-03-31	1		49.4	14746.4	2			[ 5541.74298643]
7259	158970	1158183	3965	1993-04-03	0	3.0	7700.0	33240.6				[ 5541.74298643]
7260	158971	1157930	3965	1993-04-07	1	1.0	14097.0	47337.6		OP	66315013.0	[ 5541.74298643]
7261	158976	1158185	3965	1993-05-01	0	3.0	13100.0	35527.4				[ 5541.74298643]
7262	158977	1157932	3965	1993-05-07	1	1.0	14097.0	49624.4		OP	66315013.0	[ 5541.74298643]
7263	158978	1158002	3965	1993-05-24	VYBER	3.0	19028.0	30596.4				[ 5541.74298643]
7264	158979	1158119	3965	1993-05-30	0	3.0	14.6	30769.1	1			[ 5541.74298643]
7265	158980	3449719	3965	1993-05-30	1		187.3	30783.7	2			[ 5541.74298643]
7266	158987	1157934	3965	1993-06-07	1	1.0	14097.0	46795.6		OP	66315013.0	[ 5541.74298643]
7267	158988	1158188	3965	1993-06-30	0	3.0	13100.0	33848.0				[ 5541.74298643]
7268	158989	1158121	3965	1993-06-30	0	3.0	14.6	33833.4	1			[ 5541.74298643]
7269	158990	3449721	3965	1993-06-30	1		152.4	46948.0	2			[ 5541.74298643]
7270	159323	1610874	5472	1993-03-04	1	2.0	700.0	700.0				[ 2385.67961783]
7271	159324	1610879	5472	1993-03-12	1	2.0	4345.0	5045.0				[ 2385.67961783]
7272	159325	3452138	5472	1993-03-31	1		13.6	5058.6	2			[ 2385.67961783]
7273	159329	1611093	5472	1993-04-03	1	2.0	200.0	23144.6				[ 2385.67961783]
7274	159330	1610881	5472	1993-04-12	1	2.0	4345.0	27489.6				[ 2385.67961783]
7275	159335	1611095	5472	1993-05-01	0	3.0	5400.0	25766.4				[ 2385.67961783]
7276	159336	1610883	5472	1993-05-12	1	2.0	4345.0	30111.4				[ 2385.67961783]
7277	159337	1611001	5472	1993-05-23	0	3.0	1200.0	28911.4				[ 2385.67961783]
7278	159338	3452142	5472	1993-05-30	1		125.6	29037.0	2			[ 2385.67961783]
7279	159339	1611029	5472	1993-05-30	0	3.0	14.6	29022.4	1			[ 2385.67961783]
7280	159345	1610885	5472	1993-06-12	1	2.0	4345.0	33420.1				[ 2385.67961783]
7281	159346	3452144	5472	1993-06-30	1		121.3	33541.4	2			[ 2385.67961783]
7282	159347	1611098	5472	1993-06-30	0	3.0	3000.0	30541.4				[ 2385.67961783]
7283	159348	1611031	5472	1993-06-30	0	3.0	14.6	30526.8	1			[ 2385.67961783]
7284	159654	860301	2932	1993-03-04	1	2.0	500.0	500.0				[ 10380.24752475]
7285	159655	860325	2932	1993-03-21	1	2.0	22695.0	23195.0				[ 10380.24752475]
7286	159656	3627443	2932	1993-03-31	1		34.3	23229.3	2			[ 10380.24752475]
7287	159660	860969	2932	1993-04-03	0	3.0	22600.0	50531.4				[ 10380.24752475]
7288	159661	860326	2932	1993-04-12	1	2.0	36840.0	87371.4				[ 10380.24752475]
7289	159662	860970	2932	1993-04-20	0	3.0	61000.0	63518.4				[ 10380.24752475]
7290	159663	860314	2932	1993-04-20	1	2.0	37147.0	124518.4				[ 10380.24752475]
7291	159677	860972	2932	1993-05-01	0	3.0	14500.0	36968.0				[ 10380.24752475]
7292	159678	860486	2932	1993-05-07	0	0.0	4920.0	32048.0	4	QR	17844856.0	[ 10380.24752475]
7293	159679	860630	2932	1993-05-11	0	0.0	4.0	32044.0	0	UV	90010833.0	[ 10380.24752475]
7294	159680	860866	2932	1993-05-11	0	3.0	5100.0	26937.0				[ 10380.24752475]
7295	159681	860702	2932	1993-05-11	0	0.0	7.0	32037.0	 	QR	33505654.0	[ 10380.24752475]
7296	159682	860327	2932	1993-05-12	1	2.0	34431.0	61368.0				[ 10380.24752475]
7297	159683	860558	2932	1993-05-13	0	0.0	26.0	61342.0	 	KL	90025215.0	[ 10380.24752475]
7298	159684	860307	2932	1993-05-19	1	2.0	36225.0	97567.0				[ 10380.24752475]
7299	159685	860973	2932	1993-05-26	0	3.0	51800.0	87593.0				[ 10380.24752475]
7300	159686	860304	2932	1993-05-26	1	2.0	41826.0	139393.0				[ 10380.24752475]
7301	159687	860905	2932	1993-05-30	0	3.0	14.6	87888.0	1			[ 10380.24752475]
7302	159688	3627447	2932	1993-05-30	1		309.6	87902.6	2			[ 10380.24752475]
7303	159705	860769	2932	1993-06-03	VYBER	3.0	8925.0	30291.7				[ 10380.24752475]
7304	159706	860488	2932	1993-06-07	0	0.0	4920.0	25371.7	4	QR	17844856.0	[ 10380.24752475]
7305	159707	860704	2932	1993-06-11	0	0.0	7.0	25360.7	 	QR	33505654.0	[ 10380.24752475]
7306	159708	860632	2932	1993-06-11	0	0.0	4.0	25367.7	0	UV	90010833.0	[ 10380.24752475]
7307	159709	860560	2932	1993-06-13	0	0.0	26.0	25334.7	 	KL	90025215.0	[ 10380.24752475]
7308	159710	860978	2932	1993-06-30	1	2.0	800.0	26134.7				[ 10380.24752475]
7309	159711	860907	2932	1993-06-30	0	3.0	14.6	26248.2	1			[ 10380.24752475]
7310	159712	3627449	2932	1993-06-30	1		128.1	26262.8	2			[ 10380.24752475]
7311	160309	3211320	10656	1993-03-05	1	2.0	200.0	200.0				[ 7563.19528796]
7312	160310	3211325	10656	1993-03-08	1	2.0	18660.0	18860.0				[ 7563.19528796]
7313	160311	3458059	10656	1993-03-31	1		60.8	18979.1	2			[ 7563.19528796]
7314	160312	3523088	10656	1993-03-31	1		58.3	18918.3	2			[ 7563.19528796]
7315	160317	3211537	10656	1993-04-04	0	3.0	11800.0	40511.9				[ 7563.19528796]
7316	160318	3211327	10656	1993-04-08	1	2.0	18660.0	59171.9				[ 7563.19528796]
7317	160325	3211539	10656	1993-05-02	0	3.0	18600.0	44904.4				[ 7563.19528796]
7318	160326	3211329	10656	1993-05-08	1	2.0	18660.0	63564.4				[ 7563.19528796]
7319	160327	3211473	10656	1993-05-30	0	3.0	14.6	64013.1	1			[ 7563.19528796]
7320	160328	3458063	10656	1993-05-30	1		262.1	63826.5	2			[ 7563.19528796]
7321	160329	3523092	10656	1993-05-30	1		201.2	64027.7	2			[ 7563.19528796]
7322	160335	3211541	10656	1993-06-01	0	3.0	17600.0	45065.2				[ 7563.19528796]
7323	160336	3211331	10656	1993-06-08	1	2.0	18660.0	63725.2				[ 7563.19528796]
7324	160337	3211438	10656	1993-06-14	0	3.0	1560.0	62165.2				[ 7563.19528796]
7325	160338	3211439	10656	1993-06-29	0	3.0	3360.0	58805.2				[ 7563.19528796]
7326	160339	3211475	10656	1993-06-30	0	3.0	14.6	59233.6	1			[ 7563.19528796]
7327	160340	3458065	10656	1993-06-30	1		255.5	59060.7	2			[ 7563.19528796]
7328	160341	3523094	10656	1993-06-30	1		187.6	59248.2	2			[ 7563.19528796]
7329	160689	1391752	4743	1993-03-05	1	2.0	400.0	400.0				[ 12309.52964427]
7330	160690	1391770	4743	1993-03-06	1	2.0	15710.0	16110.0				[ 12309.52964427]
7331	160691	3450941	4743	1993-03-31	1		56.3	16166.3	2			[ 12309.52964427]
7332	160696	1392047	4743	1993-04-04	0	3.0	22500.0	42512.0				[ 12309.52964427]
7333	160697	1391759	4743	1993-04-11	1	2.0	44225.0	86737.0				[ 12309.52964427]
7334	160698	1392048	4743	1993-04-17	0	3.0	54900.0	50386.0				[ 12309.52964427]
7335	160699	1391771	4743	1993-04-17	1	2.0	18549.0	105286.0				[ 12309.52964427]
7336	160700	1391758	4743	1993-04-29	1	2.0	18382.0	68768.0				[ 12309.52964427]
7337	160711	1392052	4743	1993-05-02	0	3.0	17800.0	39851.8				[ 12309.52964427]
7338	160712	1391951	4743	1993-05-06	0	3.0	13500.0	26351.8				[ 12309.52964427]
7339	160713	1391755	4743	1993-05-18	1	2.0	30336.0	56687.8				[ 12309.52964427]
7340	160714	1391761	4743	1993-05-27	1	2.0	32100.0	88787.8				[ 12309.52964427]
7341	160715	1391983	4743	1993-05-30	0	3.0	14.6	88977.0	1			[ 12309.52964427]
7342	160716	3450945	4743	1993-05-30	1		203.8	88991.6	2			[ 12309.52964427]
7343	160723	1392055	4743	1993-06-01	0	3.0	35000.0	62593.4				[ 12309.52964427]
7344	160724	1391768	4743	1993-06-25	1	2.0	38613.0	101206.4				[ 12309.52964427]
7345	160725	1391985	4743	1993-06-30	0	3.0	14.6	101601.1	1			[ 12309.52964427]
7346	160726	3450947	4743	1993-06-30	1		409.3	101615.7	2			[ 12309.52964427]
7347	161118	534831	1822	1993-03-05	1	2.0	900.0	900.0				[ 2655.11714286]
7348	161119	534836	1822	1993-03-10	1	1.0	5210.0	6110.0	5	ST	11734843.0	[ 2655.11714286]
7349	161120	3590459	1822	1993-03-31	1		18.1	6128.1	2			[ 2655.11714286]
7350	161123	534838	1822	1993-04-10	1	1.0	5210.0	16573.5	5	ST	11734843.0	[ 2655.11714286]
7351	161127	534840	1822	1993-05-10	1	1.0	5210.0	27044.4	5	ST	11734843.0	[ 2655.11714286]
7352	161128	534912	1822	1993-05-12	0	0.0	1996.0	25048.4	4	IJ	19228476.0	[ 2655.11714286]
7353	161129	3590463	1822	1993-05-30	1		75.4	25123.9	2			[ 2655.11714286]
7354	161130	535066	1822	1993-05-30	0	3.0	14.6	25109.2	1			[ 2655.11714286]
7355	161137	534842	1822	1993-06-10	1	1.0	5210.0	29140.1	5	ST	11734843.0	[ 2655.11714286]
7356	161138	534914	1822	1993-06-12	0	0.0	1996.0	27144.1	4	IJ	19228476.0	[ 2655.11714286]
7357	161139	3590465	1822	1993-06-30	1		108.2	27252.3	2			[ 2655.11714286]
7358	161140	535068	1822	1993-06-30	0	3.0	14.6	27237.7	1			[ 2655.11714286]
7359	161465	259085	887	1993-03-05	1	1.0	4514.0	4514.0	5	AB	52114474.0	[ 2229.0442029]
7360	161466	259080	887	1993-03-05	1	2.0	600.0	5114.0				[ 2229.0442029]
7361	161467	3559600	887	1993-03-31	1		18.6	5132.6	2			[ 2229.0442029]
7362	161470	259087	887	1993-04-05	1	1.0	4514.0	14181.8	5	AB	52114474.0	[ 2229.0442029]
7363	161474	259089	887	1993-05-05	1	1.0	4514.0	23252.4	5	AB	52114474.0	[ 2229.0442029]
7364	161475	259244	887	1993-05-05	0	3.0	1360.0	21892.4				[ 2229.0442029]
7365	161476	259161	887	1993-05-14	0	0.0	3009.0	18883.4	4	EF	94832020.0	[ 2229.0442029]
7366	161477	3559604	887	1993-05-30	1		74.8	18958.2	2			[ 2229.0442029]
7367	161478	259280	887	1993-05-30	0	3.0	14.6	18943.6	1			[ 2229.0442029]
7368	161483	259091	887	1993-06-05	1	1.0	4514.0	25030.6	5	AB	52114474.0	[ 2229.0442029]
7369	161484	259163	887	1993-06-14	0	0.0	3009.0	22021.6	4	EF	94832020.0	[ 2229.0442029]
7370	161485	3559606	887	1993-06-30	1		89.1	22110.7	2			[ 2229.0442029]
7371	161486	259282	887	1993-06-30	0	3.0	14.6	22096.1	1			[ 2229.0442029]
7372	161769	307229	1048	1993-03-05	1	2.0	1100.0	1100.0				[ 2944.24539007]
7373	161770	307234	1048	1993-03-08	1	1.0	5993.0	7093.0	5	UV	69381344.0	[ 2944.24539007]
7374	161771	3565010	1048	1993-03-31	1		22.9	7115.9	2			[ 2944.24539007]
7375	161774	307236	1048	1993-04-08	1	1.0	5993.0	19131.4	5	UV	69381344.0	[ 2944.24539007]
7376	161778	307529	1048	1993-05-02	0	3.0	1900.0	23283.5				[ 2944.24539007]
7377	161779	307238	1048	1993-05-08	1	1.0	5993.0	29276.5	5	UV	69381344.0	[ 2944.24539007]
7378	161780	3565014	1048	1993-05-30	1		100.4	29377.0	2			[ 2944.24539007]
7379	161781	307466	1048	1993-05-30	0	3.0	14.6	29362.4	1			[ 2944.24539007]
7380	161787	307531	1048	1993-06-01	0	3.0	900.0	29914.8				[ 2944.24539007]
7381	161788	307312	1048	1993-06-07	0	0.0	3852.0	26062.8	4	MN	24886042.0	[ 2944.24539007]
7382	161789	307240	1048	1993-06-08	1	1.0	5993.0	32055.8	5	UV	69381344.0	[ 2944.24539007]
7383	161790	307430	1048	1993-06-14	0	3.0	3360.0	28695.8				[ 2944.24539007]
7384	161791	3565016	1048	1993-06-30	1		123.8	28819.6	2			[ 2944.24539007]
7385	161792	307468	1048	1993-06-30	0	3.0	14.6	28805.0	1			[ 2944.24539007]
7386	162113	363544	1236	1993-03-05	1	2.0	1000.0	1000.0				[ 2408.57378049]
7387	162114	363561	1236	1993-03-16	1	2.0	1600.0	2600.0				[ 2408.57378049]
7388	162115	3441482	1236	1993-03-31	1		5.6	2605.6	2			[ 2408.57378049]
7389	162119	363791	1236	1993-04-04	1	2.0	3200.0	20044.0				[ 2408.57378049]
7390	162120	363563	1236	1993-04-15	1	2.0	1600.0	21644.0				[ 2408.57378049]
7391	162125	363793	1236	1993-05-02	0	3.0	1700.0	23323.2				[ 2408.57378049]
7392	162126	363565	1236	1993-05-16	1	2.0	1600.0	24923.2				[ 2408.57378049]
7393	162127	3441486	1236	1993-05-30	1		103.9	25027.1	2			[ 2408.57378049]
7394	162128	363727	1236	1993-05-30	0	3.0	14.6	25012.5	1			[ 2408.57378049]
7395	162133	363795	1236	1993-06-01	0	3.0	300.0	25203.0				[ 2408.57378049]
7396	162134	363567	1236	1993-06-14	1	2.0	1600.0	26803.0				[ 2408.57378049]
7397	162135	3441488	1236	1993-06-30	1		109.3	26912.3	2			[ 2408.57378049]
7398	162136	363729	1236	1993-06-30	0	3.0	14.6	26897.7	1			[ 2408.57378049]
7399	162441	489450	1671	1993-03-05	1	2.0	1100.0	1100.0				[ 3349.77266187]
7400	162442	489455	1671	1993-03-08	1	1.0	6567.0	7667.0	5	YZ	99452262.0	[ 3349.77266187]
7401	162443	3585258	1671	1993-03-31	1		24.7	7691.7	2			[ 3349.77266187]
7402	162446	489457	1671	1993-04-08	1	1.0	6567.0	20857.7	5	YZ	99452262.0	[ 3349.77266187]
7403	162451	489774	1671	1993-05-02	0	3.0	800.0	26451.4				[ 3349.77266187]
7404	162452	489459	1671	1993-05-08	1	1.0	6567.0	33018.4	5	YZ	99452262.0	[ 3349.77266187]
7405	162453	489603	1671	1993-05-09	0	0.0	502.0	32516.4	 	YZ	17247677.0	[ 3349.77266187]
7406	162454	489531	1671	1993-05-13	0	0.0	2507.0	30009.4	4	AB	10778803.0	[ 3349.77266187]
7407	162455	489673	1671	1993-05-14	0	3.0	2880.0	27129.4				[ 3349.77266187]
7408	162456	489680	1671	1993-05-17	0	3.0	800.0	26329.4				[ 3349.77266187]
7409	162457	489681	1671	1993-05-27	0	3.0	3920.0	22409.4				[ 3349.77266187]
7410	162458	3585262	1671	1993-05-30	1		113.6	22523.0	2			[ 3349.77266187]
7411	162459	489710	1671	1993-05-30	0	3.0	14.6	22508.4	1			[ 3349.77266187]
7412	162466	489461	1671	1993-06-08	1	1.0	6567.0	32163.9	5	YZ	99452262.0	[ 3349.77266187]
7413	162467	489605	1671	1993-06-09	0	0.0	502.0	31661.9	 	YZ	17247677.0	[ 3349.77266187]
7414	162468	489533	1671	1993-06-13	0	0.0	2507.0	29154.9	4	AB	10778803.0	[ 3349.77266187]
7415	162469	3585264	1671	1993-06-30	1		118.9	29273.8	2			[ 3349.77266187]
7416	162470	489712	1671	1993-06-30	0	3.0	14.6	29259.2	1			[ 3349.77266187]
7417	162857	1166749	3999	1993-03-06	1	2.0	400.0	400.0				[ 5450.74557522]
7418	162858	1166754	3999	1993-03-14	1	2.0	12245.0	12645.0				[ 5450.74557522]
7419	162859	3662153	3999	1993-03-31	1		30.6	12675.6	2			[ 5450.74557522]
7420	162863	1167151	3999	1993-04-05	0	3.0	6200.0	30051.3				[ 5450.74557522]
